Index,Source,WordCount
7234,medline15n0201.xml,272
7235,medline15n0201.xml,144
7236,medline15n0201.xml,171
7237,medline15n0201.xml,165
7238,medline15n0201.xml,212
7239,medline15n0201.xml,198
7240,medline15n0201.xml,136
7241,medline15n0201.xml,195
7242,medline15n0201.xml,240
7243,medline15n0201.xml,174
7244,medline15n0201.xml,231
7245,medline15n0201.xml,97
7246,medline15n0201.xml,153
7247,medline15n0201.xml,193
7248,medline15n0201.xml,132
7249,medline15n0201.xml,220
7250,medline15n0201.xml,151
7251,medline15n0201.xml,156
7252,medline15n0201.xml,230
7253,medline15n0201.xml,268
7254,medline15n0201.xml,274
7255,medline15n0201.xml,224
7256,medline15n0201.xml,240
7257,medline15n0201.xml,254
7258,medline15n0201.xml,249
7259,medline15n0201.xml,161
7260,medline15n0201.xml,136
7261,medline15n0201.xml,200
7262,medline15n0201.xml,116
7263,medline15n0201.xml,106
7264,medline15n0201.xml,147
7265,medline15n0201.xml,241
7266,medline15n0201.xml,198
7267,medline15n0201.xml,201
7268,medline15n0201.xml,128
7269,medline15n0201.xml,117
7270,medline15n0201.xml,134
7271,medline15n0201.xml,159
7272,medline15n0201.xml,200
7273,medline15n0201.xml,183
7274,medline15n0201.xml,218
7275,medline15n0201.xml,108
7276,medline15n0201.xml,108
7277,medline15n0201.xml,258
7278,medline15n0201.xml,147
7279,medline15n0201.xml,318
7280,medline15n0201.xml,239
7281,medline15n0201.xml,221
7282,medline15n0201.xml,147
7283,medline15n0201.xml,185
7284,medline15n0201.xml,208
7285,medline15n0201.xml,149
7286,medline15n0201.xml,202
7287,medline15n0201.xml,292
7288,medline15n0201.xml,182
7289,medline15n0201.xml,193
7290,medline15n0201.xml,252
7291,medline15n0201.xml,172
7292,medline15n0201.xml,131
7293,medline15n0201.xml,133
7294,medline15n0201.xml,156
7295,medline15n0201.xml,144
7296,medline15n0201.xml,192
7297,medline15n0201.xml,132
7298,medline15n0201.xml,125
7299,medline15n0201.xml,83
7300,medline15n0201.xml,64
7301,medline15n0201.xml,194
7302,medline15n0201.xml,134
7303,medline15n0201.xml,86
7304,medline15n0201.xml,73
7305,medline15n0201.xml,160
7306,medline15n0201.xml,178
7307,medline15n0201.xml,182
7308,medline15n0201.xml,145
7309,medline15n0201.xml,148
7310,medline15n0201.xml,163
7311,medline15n0201.xml,307
7312,medline15n0201.xml,179
7313,medline15n0201.xml,172
7314,medline15n0201.xml,170
7315,medline15n0201.xml,181
7316,medline15n0201.xml,199
7317,medline15n0201.xml,133
7318,medline15n0201.xml,155
7319,medline15n0201.xml,69
7320,medline15n0201.xml,86
7321,medline15n0201.xml,223
7322,medline15n0201.xml,198
7323,medline15n0201.xml,157
7324,medline15n0201.xml,219
7325,medline15n0201.xml,219
7326,medline15n0201.xml,138
7327,medline15n0201.xml,83
7328,medline15n0201.xml,113
7329,medline15n0201.xml,168
7330,medline15n0201.xml,132
7331,medline15n0201.xml,176
7332,medline15n0201.xml,215
7333,medline15n0201.xml,172
7334,medline15n0201.xml,115
7335,medline15n0201.xml,148
7336,medline15n0201.xml,61
7337,medline15n0201.xml,97
7338,medline15n0201.xml,123
7339,medline15n0201.xml,250
7340,medline15n0201.xml,173
7341,medline15n0201.xml,190
7342,medline15n0201.xml,60
7343,medline15n0201.xml,136
7344,medline15n0201.xml,248
7345,medline15n0201.xml,214
7346,medline15n0201.xml,102
7347,medline15n0201.xml,141
7348,medline15n0201.xml,131
7349,medline15n0201.xml,91
7350,medline15n0201.xml,115
7351,medline15n0201.xml,196
7352,medline15n0201.xml,255
7353,medline15n0201.xml,168
7354,medline15n0201.xml,114
7355,medline15n0201.xml,215
7356,medline15n0201.xml,260
7357,medline15n0201.xml,155
7358,medline15n0201.xml,229
7359,medline15n0201.xml,290
7360,medline15n0201.xml,131
7361,medline15n0201.xml,243
7362,medline15n0201.xml,249
7363,medline15n0201.xml,166
7364,medline15n0201.xml,166
7365,medline15n0201.xml,61
7366,medline15n0201.xml,219
7367,medline15n0201.xml,189
7368,medline15n0201.xml,237
7369,medline15n0201.xml,59
7370,medline15n0201.xml,211
7371,medline15n0201.xml,49
7372,medline15n0201.xml,131
7373,medline15n0201.xml,121
7374,medline15n0201.xml,142
7375,medline15n0201.xml,124
7376,medline15n0201.xml,227
7377,medline15n0201.xml,209
7378,medline15n0201.xml,165
7379,medline15n0201.xml,213
7380,medline15n0201.xml,44
7381,medline15n0201.xml,248
7382,medline15n0201.xml,191
7383,medline15n0201.xml,239
7384,medline15n0201.xml,161
7385,medline15n0201.xml,127
7386,medline15n0201.xml,148
7387,medline15n0201.xml,203
7388,medline15n0201.xml,130
7389,medline15n0201.xml,109
7390,medline15n0201.xml,202
7391,medline15n0201.xml,162
7392,medline15n0201.xml,154
7393,medline15n0201.xml,102
7394,medline15n0201.xml,127
7395,medline15n0201.xml,205
7396,medline15n0201.xml,143
7397,medline15n0201.xml,151
7398,medline15n0201.xml,163
7399,medline15n0201.xml,64
7400,medline15n0201.xml,91
7401,medline15n0201.xml,242
7402,medline15n0201.xml,77
7403,medline15n0201.xml,82
7404,medline15n0201.xml,167
7405,medline15n0201.xml,166
7406,medline15n0201.xml,101
7407,medline15n0201.xml,158
7408,medline15n0201.xml,206
7409,medline15n0201.xml,214
7410,medline15n0201.xml,141
7411,medline15n0201.xml,125
7412,medline15n0201.xml,224
7413,medline15n0201.xml,250
7414,medline15n0201.xml,235
7415,medline15n0201.xml,255
7416,medline15n0201.xml,140
7417,medline15n0201.xml,121
7418,medline15n0201.xml,206
7419,medline15n0201.xml,127
7420,medline15n0201.xml,279
7421,medline15n0201.xml,62
7422,medline15n0201.xml,221
7423,medline15n0201.xml,128
7424,medline15n0201.xml,146
7425,medline15n0201.xml,103
7426,medline15n0201.xml,68
7427,medline15n0201.xml,68
7428,medline15n0201.xml,82
7429,medline15n0201.xml,87
7430,medline15n0201.xml,54
7431,medline15n0201.xml,48
7432,medline15n0201.xml,281
7433,medline15n0201.xml,140
7434,medline15n0201.xml,93
7435,medline15n0201.xml,138
7436,medline15n0201.xml,238
7437,medline15n0201.xml,151
7438,medline15n0201.xml,51
7439,medline15n0201.xml,99
7440,medline15n0201.xml,114
7441,medline15n0201.xml,134
7442,medline15n0201.xml,86
7443,medline15n0201.xml,155
7444,medline15n0201.xml,160
7445,medline15n0201.xml,67
7446,medline15n0201.xml,112
7447,medline15n0201.xml,168
7448,medline15n0201.xml,153
7449,medline15n0201.xml,128
7450,medline15n0201.xml,69
7451,medline15n0201.xml,99
7452,medline15n0201.xml,43
7453,medline15n0201.xml,199
7454,medline15n0201.xml,206
7455,medline15n0201.xml,139
7456,medline15n0201.xml,113
7457,medline15n0201.xml,104
7458,medline15n0201.xml,199
7459,medline15n0201.xml,111
7460,medline15n0201.xml,191
7461,medline15n0201.xml,234
7462,medline15n0201.xml,226
7463,medline15n0201.xml,158
7464,medline15n0201.xml,180
7465,medline15n0201.xml,92
7466,medline15n0201.xml,114
7467,medline15n0201.xml,107
7468,medline15n0201.xml,106
7469,medline15n0201.xml,181
7470,medline15n0201.xml,123
7471,medline15n0201.xml,195
7472,medline15n0201.xml,117
7473,medline15n0201.xml,141
7474,medline15n0201.xml,228
7475,medline15n0201.xml,92
7476,medline15n0201.xml,214
7477,medline15n0201.xml,209
7478,medline15n0201.xml,144
7479,medline15n0201.xml,109
7480,medline15n0201.xml,211
7481,medline15n0201.xml,151
7482,medline15n0201.xml,127
7483,medline15n0201.xml,161
7484,medline15n0201.xml,226
7485,medline15n0201.xml,186
7486,medline15n0201.xml,258
7487,medline15n0201.xml,107
7488,medline15n0201.xml,164
7489,medline15n0201.xml,130
7490,medline15n0201.xml,114
7491,medline15n0201.xml,197
7492,medline15n0201.xml,103
7493,medline15n0201.xml,113
7494,medline15n0201.xml,154
7495,medline15n0201.xml,108
7496,medline15n0201.xml,122
7497,medline15n0201.xml,72
7498,medline15n0201.xml,104
7499,medline15n0201.xml,229
7500,medline15n0201.xml,199
7501,medline15n0201.xml,227
7502,medline15n0201.xml,178
7503,medline15n0201.xml,220
7504,medline15n0201.xml,225
7505,medline15n0201.xml,194
7506,medline15n0201.xml,191
7507,medline15n0201.xml,185
7508,medline15n0201.xml,206
7509,medline15n0201.xml,240
7510,medline15n0201.xml,82
7511,medline15n0201.xml,249
7512,medline15n0201.xml,293
7513,medline15n0201.xml,166
7514,medline15n0201.xml,197
7515,medline15n0201.xml,262
7516,medline15n0201.xml,223
7517,medline15n0201.xml,259
7518,medline15n0201.xml,201
7519,medline15n0201.xml,93
7520,medline15n0201.xml,126
7521,medline15n0201.xml,102
7522,medline15n0201.xml,152
7523,medline15n0201.xml,122
7524,medline15n0201.xml,171
7525,medline15n0201.xml,206
7526,medline15n0201.xml,171
7527,medline15n0201.xml,109
7528,medline15n0201.xml,106
7529,medline15n0201.xml,137
7530,medline15n0201.xml,42
7531,medline15n0201.xml,110
7532,medline15n0201.xml,111
7533,medline15n0201.xml,128
7534,medline15n0201.xml,98
7535,medline15n0201.xml,198
7536,medline15n0201.xml,137
7537,medline15n0201.xml,303
7538,medline15n0201.xml,164
7539,medline15n0201.xml,170
7540,medline15n0201.xml,392
7541,medline15n0201.xml,49
7542,medline15n0201.xml,113
7543,medline15n0201.xml,120
7544,medline15n0201.xml,268
7545,medline15n0201.xml,195
7546,medline15n0201.xml,77
7547,medline15n0201.xml,65
7548,medline15n0201.xml,109
7549,medline15n0201.xml,116
7550,medline15n0201.xml,105
7551,medline15n0201.xml,58
7552,medline15n0201.xml,92
7553,medline15n0201.xml,240
7554,medline15n0201.xml,154
7555,medline15n0201.xml,180
7556,medline15n0201.xml,267
7557,medline15n0201.xml,130
7558,medline15n0201.xml,127
7559,medline15n0201.xml,118
7560,medline15n0201.xml,72
7561,medline15n0201.xml,155
7562,medline15n0201.xml,209
7563,medline15n0201.xml,195
7564,medline15n0201.xml,114
7565,medline15n0201.xml,80
7566,medline15n0201.xml,107
7567,medline15n0201.xml,121
7568,medline15n0201.xml,112
7569,medline15n0201.xml,105
7570,medline15n0201.xml,94
7571,medline15n0201.xml,77
7572,medline15n0201.xml,158
7573,medline15n0201.xml,64
7574,medline15n0201.xml,92
7575,medline15n0201.xml,54
7576,medline15n0201.xml,125
7577,medline15n0201.xml,115
7578,medline15n0201.xml,113
7579,medline15n0201.xml,112
7580,medline15n0201.xml,99
7581,medline15n0201.xml,59
7582,medline15n0201.xml,79
7583,medline15n0201.xml,112
7584,medline15n0201.xml,101
7585,medline15n0201.xml,87
7586,medline15n0201.xml,79
7587,medline15n0201.xml,72
7588,medline15n0201.xml,74
7589,medline15n0201.xml,132
7590,medline15n0201.xml,96
7591,medline15n0201.xml,156
7592,medline15n0201.xml,54
7593,medline15n0201.xml,68
7594,medline15n0201.xml,98
7595,medline15n0201.xml,64
7596,medline15n0201.xml,96
7597,medline15n0201.xml,72
7598,medline15n0201.xml,115
7599,medline15n0201.xml,67
7600,medline15n0201.xml,128
7601,medline15n0201.xml,135
7602,medline15n0201.xml,133
7603,medline15n0201.xml,130
7604,medline15n0201.xml,88
7605,medline15n0201.xml,75
7606,medline15n0201.xml,97
7607,medline15n0201.xml,134
7608,medline15n0201.xml,68
7609,medline15n0201.xml,114
7610,medline15n0201.xml,66
7611,medline15n0201.xml,73
7612,medline15n0201.xml,45
7613,medline15n0201.xml,236
7614,medline15n0201.xml,89
7615,medline15n0201.xml,102
7616,medline15n0201.xml,160
7617,medline15n0201.xml,81
7618,medline15n0201.xml,191
7619,medline15n0201.xml,229
7620,medline15n0201.xml,113
7621,medline15n0201.xml,102
7622,medline15n0201.xml,152
7623,medline15n0201.xml,164
7624,medline15n0201.xml,108
7625,medline15n0201.xml,136
7626,medline15n0201.xml,193
7627,medline15n0201.xml,227
7628,medline15n0201.xml,199
7629,medline15n0201.xml,168
7630,medline15n0201.xml,123
7631,medline15n0201.xml,159
7632,medline15n0201.xml,86
7633,medline15n0201.xml,171
7634,medline15n0201.xml,230
7635,medline15n0201.xml,162
7636,medline15n0201.xml,293
7637,medline15n0201.xml,268
7638,medline15n0201.xml,203
7639,medline15n0201.xml,173
7640,medline15n0201.xml,102
7641,medline15n0201.xml,263
7642,medline15n0201.xml,80
7643,medline15n0201.xml,73
7644,medline15n0201.xml,235
7645,medline15n0201.xml,171
7646,medline15n0201.xml,56
7647,medline15n0201.xml,137
7648,medline15n0201.xml,83
7649,medline15n0201.xml,116
7650,medline15n0201.xml,141
7651,medline15n0201.xml,104
7652,medline15n0201.xml,74
7653,medline15n0201.xml,103
7654,medline15n0201.xml,103
7655,medline15n0201.xml,77
7656,medline15n0201.xml,88
7657,medline15n0201.xml,120
7658,medline15n0201.xml,146
7659,medline15n0201.xml,76
7660,medline15n0201.xml,74
7661,medline15n0201.xml,118
7662,medline15n0201.xml,89
7663,medline15n0201.xml,266
7664,medline15n0201.xml,96
7665,medline15n0201.xml,256
7666,medline15n0201.xml,223
7667,medline15n0201.xml,279
7668,medline15n0201.xml,214
7669,medline15n0201.xml,218
7670,medline15n0201.xml,112
7671,medline15n0201.xml,204
7672,medline15n0201.xml,379
7673,medline15n0201.xml,213
7674,medline15n0201.xml,164
7675,medline15n0201.xml,256
7676,medline15n0201.xml,139
7677,medline15n0201.xml,180
7678,medline15n0201.xml,86
7679,medline15n0201.xml,350
7680,medline15n0201.xml,156
7681,medline15n0201.xml,206
7682,medline15n0201.xml,173
7683,medline15n0201.xml,134
7684,medline15n0201.xml,103
7685,medline15n0201.xml,204
7686,medline15n0201.xml,142
7687,medline15n0201.xml,60
7688,medline15n0201.xml,140
7689,medline15n0201.xml,160
7690,medline15n0201.xml,150
7691,medline15n0201.xml,263
7692,medline15n0201.xml,153
7693,medline15n0201.xml,204
7694,medline15n0201.xml,131
7695,medline15n0201.xml,244
7696,medline15n0201.xml,149
7697,medline15n0201.xml,197
7698,medline15n0201.xml,257
7699,medline15n0201.xml,154
7700,medline15n0201.xml,105
7701,medline15n0201.xml,245
7702,medline15n0201.xml,92
7703,medline15n0201.xml,164
7704,medline15n0201.xml,141
7705,medline15n0201.xml,285
7706,medline15n0201.xml,126
7707,medline15n0201.xml,85
7708,medline15n0201.xml,51
7709,medline15n0201.xml,68
7710,medline15n0201.xml,98
7711,medline15n0201.xml,169
7712,medline15n0201.xml,149
7713,medline15n0201.xml,202
7714,medline15n0201.xml,95
7715,medline15n0201.xml,111
7716,medline15n0201.xml,122
7717,medline15n0201.xml,75
7718,medline15n0201.xml,108
7719,medline15n0201.xml,64
7720,medline15n0201.xml,129
7721,medline15n0201.xml,30
7722,medline15n0201.xml,106
7723,medline15n0201.xml,73
7724,medline15n0201.xml,84
7725,medline15n0201.xml,122
7726,medline15n0201.xml,132
7727,medline15n0201.xml,75
7728,medline15n0201.xml,111
7729,medline15n0201.xml,42
7730,medline15n0201.xml,102
7731,medline15n0201.xml,124
7732,medline15n0201.xml,66
7733,medline15n0201.xml,93
7734,medline15n0201.xml,49
7735,medline15n0201.xml,108
7736,medline15n0201.xml,77
7737,medline15n0201.xml,64
7738,medline15n0201.xml,93
7739,medline15n0201.xml,42
7740,medline15n0201.xml,98
7741,medline15n0201.xml,79
7742,medline15n0201.xml,60
7743,medline15n0201.xml,48
7744,medline15n0201.xml,82
7745,medline15n0201.xml,60
7746,medline15n0201.xml,116
7747,medline15n0201.xml,27
7748,medline15n0201.xml,144
7749,medline15n0201.xml,99
7750,medline15n0201.xml,179
7751,medline15n0201.xml,132
7752,medline15n0201.xml,178
7753,medline15n0201.xml,151
7754,medline15n0201.xml,168
7755,medline15n0201.xml,113
7756,medline15n0201.xml,217
7757,medline15n0201.xml,111
7758,medline15n0201.xml,94
7759,medline15n0201.xml,52
7760,medline15n0201.xml,157
7761,medline15n0201.xml,87
7762,medline15n0201.xml,156
7763,medline15n0201.xml,164
7764,medline15n0201.xml,111
7765,medline15n0201.xml,179
7766,medline15n0201.xml,179
7767,medline15n0201.xml,88
7768,medline15n0201.xml,185
7769,medline15n0201.xml,108
7770,medline15n0201.xml,148
7771,medline15n0201.xml,36
7772,medline15n0201.xml,71
7773,medline15n0201.xml,105
7774,medline15n0201.xml,105
7775,medline15n0201.xml,152
7776,medline15n0201.xml,176
7777,medline15n0201.xml,61
7778,medline15n0201.xml,87
7779,medline15n0201.xml,112
7780,medline15n0201.xml,105
7781,medline15n0201.xml,171
7782,medline15n0201.xml,113
7783,medline15n0201.xml,130
7784,medline15n0201.xml,136
7785,medline15n0201.xml,168
7786,medline15n0201.xml,129
7787,medline15n0201.xml,66
7788,medline15n0201.xml,67
7789,medline15n0201.xml,99
7790,medline15n0201.xml,163
7791,medline15n0201.xml,140
7792,medline15n0201.xml,73
7793,medline15n0201.xml,197
7794,medline15n0201.xml,66
7795,medline15n0201.xml,85
7796,medline15n0201.xml,69
7797,medline15n0201.xml,74
7798,medline15n0201.xml,53
7799,medline15n0201.xml,84
7800,medline15n0201.xml,187
7801,medline15n0201.xml,125
7802,medline15n0201.xml,203
7803,medline15n0201.xml,70
7804,medline15n0201.xml,126
7805,medline15n0201.xml,83
7806,medline15n0201.xml,211
7807,medline15n0201.xml,88
7808,medline15n0201.xml,386
7809,medline15n0201.xml,311
7810,medline15n0201.xml,326
7811,medline15n0201.xml,305
7812,medline15n0201.xml,61
7813,medline15n0201.xml,219
7814,medline15n0201.xml,119
7815,medline15n0201.xml,185
7816,medline15n0201.xml,226
7817,medline15n0201.xml,187
7818,medline15n0201.xml,236
7819,medline15n0201.xml,243
7820,medline15n0201.xml,110
7821,medline15n0201.xml,115
7822,medline15n0201.xml,114
7823,medline15n0201.xml,142
7824,medline15n0201.xml,226
7825,medline15n0201.xml,91
7826,medline15n0201.xml,84
7827,medline15n0201.xml,109
7828,medline15n0201.xml,72
7829,medline15n0201.xml,81
7830,medline15n0201.xml,76
7831,medline15n0201.xml,88
7832,medline15n0201.xml,88
7833,medline15n0201.xml,74
7834,medline15n0201.xml,75
7835,medline15n0201.xml,158
7836,medline15n0201.xml,156
7837,medline15n0201.xml,166
7838,medline15n0201.xml,166
7839,medline15n0201.xml,200
7840,medline15n0201.xml,182
7841,medline15n0201.xml,256
7842,medline15n0201.xml,123
7843,medline15n0201.xml,170
7844,medline15n0201.xml,96
7845,medline15n0201.xml,103
7846,medline15n0201.xml,73
7847,medline15n0201.xml,99
7848,medline15n0201.xml,68
7849,medline15n0201.xml,94
7850,medline15n0201.xml,110
7851,medline15n0201.xml,64
7852,medline15n0201.xml,80
7853,medline15n0201.xml,56
7854,medline15n0201.xml,94
7855,medline15n0201.xml,313
7856,medline15n0201.xml,147
7857,medline15n0201.xml,155
7858,medline15n0201.xml,154
7859,medline15n0201.xml,290
7860,medline15n0201.xml,263
7861,medline15n0201.xml,144
7862,medline15n0201.xml,79
7863,medline15n0201.xml,231
7864,medline15n0201.xml,438
7865,medline15n0201.xml,112
7866,medline15n0201.xml,181
7867,medline15n0201.xml,102
7868,medline15n0201.xml,79
7869,medline15n0201.xml,96
7870,medline15n0201.xml,73
7871,medline15n0201.xml,70
7872,medline15n0201.xml,120
7873,medline15n0201.xml,248
7874,medline15n0201.xml,294
7875,medline15n0201.xml,163
7876,medline15n0201.xml,333
7877,medline15n0201.xml,187
7878,medline15n0201.xml,190
7879,medline15n0201.xml,158
7880,medline15n0201.xml,183
7881,medline15n0201.xml,70
7882,medline15n0201.xml,83
7883,medline15n0201.xml,155
7884,medline15n0201.xml,65
7885,medline15n0201.xml,160
7886,medline15n0201.xml,215
7887,medline15n0201.xml,112
7888,medline15n0201.xml,189
7889,medline15n0201.xml,222
7890,medline15n0201.xml,157
7891,medline15n0201.xml,277
7892,medline15n0201.xml,239
7893,medline15n0201.xml,194
7894,medline15n0201.xml,200
7895,medline15n0201.xml,238
7896,medline15n0201.xml,60
7897,medline15n0201.xml,106
7898,medline15n0201.xml,122
7899,medline15n0201.xml,140
7900,medline15n0201.xml,216
7901,medline15n0201.xml,174
7902,medline15n0201.xml,159
7903,medline15n0201.xml,116
7904,medline15n0201.xml,157
7905,medline15n0201.xml,103
7906,medline15n0201.xml,239
7907,medline15n0201.xml,178
7908,medline15n0201.xml,212
7909,medline15n0201.xml,127
7910,medline15n0201.xml,49
7911,medline15n0201.xml,204
7912,medline15n0201.xml,206
7913,medline15n0201.xml,158
7914,medline15n0201.xml,184
7915,medline15n0201.xml,228
7916,medline15n0201.xml,94
7917,medline15n0201.xml,218
7918,medline15n0201.xml,181
7919,medline15n0201.xml,267
7920,medline15n0201.xml,228
7921,medline15n0201.xml,453
7922,medline15n0201.xml,155
7923,medline15n0201.xml,117
7924,medline15n0201.xml,168
7925,medline15n0201.xml,72
7926,medline15n0201.xml,115
7927,medline15n0201.xml,200
7928,medline15n0201.xml,156
7929,medline15n0201.xml,150
7930,medline15n0201.xml,266
7931,medline15n0201.xml,299
7932,medline15n0201.xml,129
7933,medline15n0201.xml,116
7934,medline15n0201.xml,68
7935,medline15n0201.xml,143
7936,medline15n0201.xml,35
7937,medline15n0201.xml,101
7938,medline15n0201.xml,111
7939,medline15n0201.xml,115
7940,medline15n0201.xml,99
7941,medline15n0201.xml,78
7942,medline15n0201.xml,75
7943,medline15n0201.xml,71
7944,medline15n0201.xml,97
7945,medline15n0201.xml,122
7946,medline15n0201.xml,91
7947,medline15n0201.xml,92
7948,medline15n0201.xml,102
7949,medline15n0201.xml,47
7950,medline15n0201.xml,105
7951,medline15n0201.xml,102
7952,medline15n0201.xml,98
7953,medline15n0201.xml,146
7954,medline15n0201.xml,46
7955,medline15n0201.xml,92
7956,medline15n0201.xml,106
7957,medline15n0201.xml,104
7958,medline15n0201.xml,66
7959,medline15n0201.xml,41
7960,medline15n0201.xml,105
7961,medline15n0201.xml,83
7962,medline15n0201.xml,103
7963,medline15n0201.xml,69
7964,medline15n0201.xml,91
7965,medline15n0201.xml,53
7966,medline15n0201.xml,70
7967,medline15n0201.xml,170
7968,medline15n0201.xml,46
7969,medline15n0201.xml,118
7970,medline15n0201.xml,211
7971,medline15n0201.xml,157
7972,medline15n0201.xml,112
7973,medline15n0201.xml,130
7974,medline15n0201.xml,215
7975,medline15n0201.xml,72
7976,medline15n0201.xml,166
7977,medline15n0201.xml,162
7978,medline15n0201.xml,70
7979,medline15n0201.xml,148
7980,medline15n0201.xml,62
7981,medline15n0201.xml,165
7982,medline15n0201.xml,185
7983,medline15n0201.xml,113
7984,medline15n0201.xml,117
7985,medline15n0201.xml,133
7986,medline15n0201.xml,118
7987,medline15n0201.xml,69
7988,medline15n0201.xml,223
7989,medline15n0201.xml,197
7990,medline15n0201.xml,133
7991,medline15n0201.xml,241
7992,medline15n0201.xml,60
7993,medline15n0201.xml,97
7994,medline15n0201.xml,74
7995,medline15n0201.xml,253
7996,medline15n0201.xml,97
7997,medline15n0201.xml,223
7998,medline15n0201.xml,136
7999,medline15n0201.xml,135
8000,medline15n0201.xml,191
8001,medline15n0201.xml,107
8002,medline15n0201.xml,168
8003,medline15n0201.xml,89
8004,medline15n0201.xml,188
8005,medline15n0201.xml,170
8006,medline15n0201.xml,71
8007,medline15n0201.xml,96
8008,medline15n0201.xml,156
8009,medline15n0201.xml,48
8010,medline15n0201.xml,118
8011,medline15n0201.xml,106
8012,medline15n0201.xml,100
8013,medline15n0201.xml,109
8014,medline15n0201.xml,133
8015,medline15n0201.xml,182
8016,medline15n0201.xml,212
8017,medline15n0201.xml,107
8018,medline15n0201.xml,160
8019,medline15n0201.xml,204
8020,medline15n0201.xml,126
8021,medline15n0201.xml,128
8022,medline15n0201.xml,82
8023,medline15n0201.xml,145
8024,medline15n0201.xml,188
8025,medline15n0201.xml,136
8026,medline15n0201.xml,154
8027,medline15n0201.xml,163
8028,medline15n0201.xml,279
8029,medline15n0201.xml,157
8030,medline15n0201.xml,76
8031,medline15n0201.xml,219
8032,medline15n0201.xml,188
8033,medline15n0201.xml,204
8034,medline15n0201.xml,152
8035,medline15n0201.xml,150
8036,medline15n0201.xml,73
8037,medline15n0201.xml,237
8038,medline15n0201.xml,182
8039,medline15n0201.xml,108
8040,medline15n0201.xml,159
8041,medline15n0201.xml,103
8042,medline15n0201.xml,106
8043,medline15n0201.xml,298
8044,medline15n0201.xml,264
8045,medline15n0201.xml,135
8046,medline15n0201.xml,192
8047,medline15n0201.xml,208
8048,medline15n0201.xml,101
8049,medline15n0201.xml,80
8050,medline15n0201.xml,247
8051,medline15n0201.xml,99
8052,medline15n0201.xml,78
8053,medline15n0201.xml,63
8054,medline15n0201.xml,159
8055,medline15n0201.xml,174
8056,medline15n0201.xml,140
8057,medline15n0201.xml,177
8058,medline15n0201.xml,101
8059,medline15n0201.xml,142
8060,medline15n0201.xml,163
8061,medline15n0201.xml,128
8062,medline15n0201.xml,230
8063,medline15n0201.xml,143
8064,medline15n0201.xml,167
8065,medline15n0201.xml,139
8066,medline15n0201.xml,181
8067,medline15n0201.xml,153
8068,medline15n0201.xml,166
8069,medline15n0201.xml,149
8070,medline15n0201.xml,254
8071,medline15n0201.xml,144
8072,medline15n0201.xml,117
8073,medline15n0201.xml,232
8074,medline15n0201.xml,117
8075,medline15n0201.xml,98
8076,medline15n0201.xml,145
8077,medline15n0201.xml,167
8078,medline15n0201.xml,108
8079,medline15n0201.xml,115
8080,medline15n0201.xml,148
8081,medline15n0201.xml,94
8082,medline15n0201.xml,98
8083,medline15n0201.xml,188
8084,medline15n0201.xml,141
8085,medline15n0201.xml,190
8086,medline15n0201.xml,137
8087,medline15n0201.xml,196
8088,medline15n0201.xml,38
8089,medline15n0201.xml,40
8090,medline15n0201.xml,138
8091,medline15n0201.xml,155
8092,medline15n0201.xml,92
8093,medline15n0201.xml,123
8094,medline15n0201.xml,283
8095,medline15n0201.xml,143
8096,medline15n0201.xml,107
8097,medline15n0201.xml,84
8098,medline15n0201.xml,134
8099,medline15n0201.xml,93
8100,medline15n0201.xml,190
8101,medline15n0201.xml,148
8102,medline15n0201.xml,200
8103,medline15n0201.xml,81
8104,medline15n0201.xml,30
8105,medline15n0201.xml,254
8106,medline15n0201.xml,95
8107,medline15n0201.xml,84
8108,medline15n0201.xml,199
8109,medline15n0201.xml,278
8110,medline15n0201.xml,174
8111,medline15n0201.xml,130
8112,medline15n0201.xml,113
8113,medline15n0201.xml,79
8114,medline15n0201.xml,206
8115,medline15n0201.xml,214
8116,medline15n0201.xml,105
8117,medline15n0201.xml,134
8118,medline15n0201.xml,168
8119,medline15n0201.xml,113
8120,medline15n0201.xml,284
8121,medline15n0201.xml,203
8122,medline15n0201.xml,133
8123,medline15n0201.xml,226
8124,medline15n0201.xml,64
8125,medline15n0201.xml,146
8126,medline15n0201.xml,171
8127,medline15n0201.xml,117
8128,medline15n0201.xml,193
8129,medline15n0201.xml,85
8130,medline15n0201.xml,100
8131,medline15n0201.xml,164
8132,medline15n0201.xml,68
8133,medline15n0201.xml,224
8134,medline15n0201.xml,44
8135,medline15n0201.xml,171
8136,medline15n0201.xml,111
8137,medline15n0201.xml,152
8138,medline15n0201.xml,108
8139,medline15n0201.xml,157
8140,medline15n0201.xml,144
8141,medline15n0201.xml,156
8142,medline15n0201.xml,179
8143,medline15n0201.xml,156
8144,medline15n0201.xml,66
8145,medline15n0201.xml,160
8146,medline15n0201.xml,130
8147,medline15n0201.xml,201
8148,medline15n0201.xml,118
8149,medline15n0201.xml,118
8150,medline15n0201.xml,66
8151,medline15n0201.xml,128
8152,medline15n0201.xml,296
8153,medline15n0201.xml,175
8154,medline15n0201.xml,101
8155,medline15n0201.xml,112
8156,medline15n0201.xml,74
8157,medline15n0201.xml,252
8158,medline15n0201.xml,258
8159,medline15n0201.xml,60
8160,medline15n0201.xml,135
8161,medline15n0201.xml,291
8162,medline15n0201.xml,73
8163,medline15n0201.xml,189
8164,medline15n0201.xml,282
8165,medline15n0201.xml,192
